movieId,title,genres,imdbId,tmdbId,Imdb Link,Poster,IMDB Score
94,Beautiful Girls (1996),Comedy|Drama|Romance,115639,9283.0,http://www.imdb.com/title/tt0115639,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjU0NDM0NV5BMl5BanBnXkFtZTYwODU5MjY5._V1_UY268_CR2,0,182,268_AL_.jpg",7.2
95,Broken Arrow (1996),Action|Adventure|Thriller,115759,9208.0,http://www.imdb.com/title/tt0115759,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTQzMDQwMF5BMl5BanBnXkFtZTYwOTQ1OTk4._V1_UY268_CR3,0,182,268_AL_.jpg",6.0
96,In the Bleak Midwinter (1995),Comedy|Drama,113403,40154.0,http://www.imdb.com/title/tt0113403,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
97,"Hate (Haine, La) (1995)",Crime|Drama,113247,406.0,http://www.imdb.com/title/tt0113247,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg",8.1
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,113283,63076.0,http://www.imdb.com/title/tt0113283,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.6
100,City Hall (1996),Drama|Thriller,115907,11062.0,http://www.imdb.com/title/tt0115907,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDg3M2YzZWQtMmZjZC00NzJmLThiNDMtZjM3Mjk0MjFkOTQ0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,115734,13685.0,http://www.imdb.com/title/tt0115734,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDY4Mzc1Nl5BMl5BanBnXkFtZTcwNzUyNDk5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.1
102,Mr. Wrong (1996),Comedy,117102,47475.0,http://www.imdb.com/title/tt0117102,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTAxMjcyMl5BMl5BanBnXkFtZTcwMTIzMTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",3.8
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,118040,2045.0,http://www.imdb.com/title/tt0118040,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MjA4MzIxMV5BMl5BanBnXkFtZTcwMTg3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
104,Happy Gilmore (1996),Comedy,116483,9614.0,http://www.imdb.com/title/tt0116483,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
105,"Bridges of Madison County, The (1995)",Drama|Romance,112579,688.0,http://www.imdb.com/title/tt0112579,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDkxMzA2NF5BMl5BanBnXkFtZTYwNjIxMDI5._V1_UY268_CR7,0,182,268_AL_.jpg",7.5
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,110251,11907.0,http://www.imdb.com/title/tt0110251,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.3
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,117110,10874.0,http://www.imdb.com/title/tt0117110,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDU1MDYxMl5BMl5BanBnXkFtZTcwNjgyMTEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.9
108,Catwalk (1996),Documentary,112646,89333.0,http://www.imdb.com/title/tt0112646,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4
110,Braveheart (1995),Action|Drama|War,112573,197.0,http://www.imdb.com/title/tt0112573,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyNGE1ODQtYTNiNS00ZTUyLThhZjktMTgyOGZkZThlYTc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.4
111,Taxi Driver (1976),Crime|Drama|Thriller,75314,103.0,http://www.imdb.com/title/tt075314,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQxNDgzZWQtZTNjNi00M2RkLWExZmEtNmE1NjEyZDEwMzA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.3
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,113326,33542.0,http://www.imdb.com/title/tt0113326,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",6.7
113,Before and After (1996),Drama|Mystery,115645,43566.0,http://www.imdb.com/title/tt0115645,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",6.1
116,Anne Frank Remembered (1995),Documentary,112373,51352.0,http://www.imdb.com/title/tt0112373,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyOTkxMzA5N15BMl5BanBnXkFtZTcwNjU3MTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",8.1
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,115033,16934.0,http://www.imdb.com/title/tt0115033,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",7.1
118,If Lucy Fell (1996),Comedy|Romance,116606,10324.0,http://www.imdb.com/title/tt0116606,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjYyMjIyMV5BMl5BanBnXkFtZTcwNzE4OTUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",4.9
119,"Steal Big, Steal Little (1995)",Comedy,114536,78406.0,http://www.imdb.com/title/tt0114536,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",4.8
121,"Boys of St. Vincent, The (1992)",Drama,106473,32119.0,http://www.imdb.com/title/tt0106473,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NjM3NDQ0M15BMl5BanBnXkFtZTcwNzEwNjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.7
122,Boomerang (1992),Comedy|Romance,103859,11066.0,http://www.imdb.com/title/tt0103859,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.4
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,109424,11104.0,http://www.imdb.com/title/tt0109424,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.1
125,Flirting With Disaster (1996),Comedy,116324,2074.0,http://www.imdb.com/title/tt0116324,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM4NTAyMDE4MF5BMl5BanBnXkFtZTcwNjg1NDQ3Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.8
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,110647,27793.0,http://www.imdb.com/title/tt0110647,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMjY5OTg1MjJeQTJeQWpwZ15BbWU3MDk4MTgzMjE@._V1_UY268_CR2,0,182,268_AL_.jpg",3.1
128,Jupiter's Wife (1994),Documentary,110217,290157.0,http://www.imdb.com/title/tt0110217,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.2
129,Pie in the Sky (1996),Comedy|Romance,114131,110972.0,http://www.imdb.com/title/tt0114131,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",5.8
132,Jade (1995),Thriller,113451,11863.0,http://www.imdb.com/title/tt0113451,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NzI3MTQ2Nl5BMl5BanBnXkFtZTYwNzM5NDQ5._V1_UY268_CR4,0,182,268_AL_.jpg",5.2
135,Down Periscope (1996),Comedy,116130,9101.0,http://www.imdb.com/title/tt0116130,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTE0ODE0Ml5BMl5BanBnXkFtZTcwNjMxMzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.0
137,Man of the Year (1995),Documentary,113756,5757.0,http://www.imdb.com/title/tt0113756,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1
140,Up Close and Personal (1996),Drama|Romance,118055,9302.0,http://www.imdb.com/title/tt0118055,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ1NDAyMTExMV5BMl5BanBnXkFtZTcwNDIwMDIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.1
141,"Birdcage, The (1996)",Comedy,115685,11000.0,http://www.imdb.com/title/tt0115685,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
144,"Brothers McMullen, The (1995)",Comedy,112585,16388.0,http://www.imdb.com/title/tt0112585,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.6
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,112442,9737.0,http://www.imdb.com/title/tt0112442,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDk1NTU5NF5BMl5BanBnXkFtZTcwMjE2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,112342,30765.0,http://www.imdb.com/title/tt0112342,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",5.8
147,"Basketball Diaries, The (1995)",Drama,112461,10474.0,http://www.imdb.com/title/tt0112461,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
148,"Awfully Big Adventure, An (1995)",Drama,112427,22279.0,http://www.imdb.com/title/tt0112427,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
149,Amateur (1994),Crime|Drama|Thriller,109093,30157.0,http://www.imdb.com/title/tt0109093,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzE5OTkxMV5BMl5BanBnXkFtZTcwMzIxMjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
150,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0,http://www.imdb.com/title/tt0112384,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
151,Rob Roy (1995),Action|Drama|Romance|War,114287,11780.0,http://www.imdb.com/title/tt0114287,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
152,"Addiction, The (1995)",Drama|Horror,112288,34996.0,http://www.imdb.com/title/tt0112288,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414.0,http://www.imdb.com/title/tt0112462,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWY3M2I0YzItNzA1ZS00MzE3LThlYTEtMTg2YjNiOTYzODQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.4
154,Beauty of the Day (Belle de jour) (1967),Drama,61395,649.0,http://www.imdb.com/title/tt061395,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjhjYWVjZWItZmE3OS00ZTNmLWJhYTktZGM1YWZiNDgxNTU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8
155,Beyond Rangoon (1995),Adventure|Drama|War,112495,1873.0,http://www.imdb.com/title/tt0112495,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6
156,Blue in the Face (1995),Comedy|Drama,112541,5894.0,http://www.imdb.com/title/tt0112541,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",6.7
157,Canadian Bacon (1995),Comedy|War,109370,1775.0,http://www.imdb.com/title/tt0109370,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_UY268_CR0,0,182,268_AL_.jpg",5.9
158,Casper (1995),Adventure|Children,112642,8839.0,http://www.imdb.com/title/tt0112642,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg",6.0
159,Clockers (1995),Crime|Drama|Mystery,112688,20649.0,http://www.imdb.com/title/tt0112688,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRlZjMzMzctZmJiYS00NzUwLWI5NDYtZmIyZjcwOGVkYmM1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,112715,10329.0,http://www.imdb.com/title/tt0112715,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.1
161,Crimson Tide (1995),Drama|Thriller|War,112740,8963.0,http://www.imdb.com/title/tt0112740,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
162,Crumb (1994),Documentary,109508,26564.0,http://www.imdb.com/title/tt0109508,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MzcxODgwMl5BMl5BanBnXkFtZTcwMjU1NzE1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg",8.0
163,Desperado (1995),Action|Romance|Western,112851,8068.0,http://www.imdb.com/title/tt0112851,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,112857,8512.0,http://www.imdb.com/title/tt0112857,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",6.7
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,112864,1572.0,http://www.imdb.com/title/tt0112864,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,112887,13552.0,http://www.imdb.com/title/tt0112887,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
168,First Knight (1995),Action|Drama|Romance,113071,6520.0,http://www.imdb.com/title/tt0113071,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGUyZmJmM2MtMDNlZC00ZDU0LWIwODQtNGFmOWJjZjk5ZThhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,113114,9073.0,http://www.imdb.com/title/tt0113114,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY3OWY3MjUtN2E3NS00M2RkLWI5MWUtMmI4MjQ0MjFmZjM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",4.9
170,Hackers (1995),Action|Adventure|Crime|Thriller,113243,10428.0,http://www.imdb.com/title/tt0113243,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NjQ5ODQ3OF5BMl5BanBnXkFtZTcwNjU4MjkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
171,Jeffrey (1995),Comedy|Drama,113464,17447.0,http://www.imdb.com/title/tt0113464,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.7
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,113481,9886.0,http://www.imdb.com/title/tt0113481,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.6
173,Judge Dredd (1995),Action|Crime|Sci-Fi,113492,9482.0,http://www.imdb.com/title/tt0113492,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5
174,Jury Duty (1995),Comedy,113500,19326.0,http://www.imdb.com/title/tt0113500,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",4.1
175,Kids (1995),Drama,113540,9344.0,http://www.imdb.com/title/tt0113540,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
176,Living in Oblivion (1995),Comedy,113677,9071.0,http://www.imdb.com/title/tt0113677,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",7.6
177,Lord of Illusions (1995),Horror,113690,8973.0,http://www.imdb.com/title/tt0113690,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
178,Love & Human Remains (1993),Comedy|Drama,107447,15730.0,http://www.imdb.com/title/tt0107447,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",6.7
179,Mad Love (1995),Drama|Romance,113729,47608.0,http://www.imdb.com/title/tt0113729,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE0NTQ1NjQzM15BMl5BanBnXkFtZTYwNDI4MDU5._V1_UY268_CR4,0,182,268_AL_.jpg",5.3
180,Mallrats (1995),Comedy|Romance,113749,2293.0,http://www.imdb.com/title/tt0113749,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjYTA4OGItZGZmMy00ODkzLTk3ZDgtNDdhODk1YjBiMWI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,113820,9070.0,http://www.imdb.com/title/tt0113820,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDc4MjU2NV5BMl5BanBnXkFtZTcwNzY4NjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",5.1
183,Mute Witness (1994),Comedy|Horror|Thriller,110604,48787.0,http://www.imdb.com/title/tt0110604,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",6.8
184,Nadja (1994),Drama,110620,34574.0,http://www.imdb.com/title/tt0110620,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",6.0
185,"Net, The (1995)",Action|Crime|Thriller,113957,1642.0,http://www.imdb.com/title/tt0113957,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWU1YjQ3NTUtZjZkZi00ZDc5LTgyZTgtNzkxMTIzNzUwZGY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
186,Nine Months (1995),Comedy|Romance,113986,11472.0,http://www.imdb.com/title/tt0113986,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.4
187,Party Girl (1995),Comedy,114095,36196.0,http://www.imdb.com/title/tt0114095,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTE0NTQxMV5BMl5BanBnXkFtZTcwMDQ2NjkyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",6.6
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980.0,http://www.imdb.com/title/tt0114194,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6
189,Reckless (1995),Comedy|Fantasy,114241,58372.0,http://www.imdb.com/title/tt0114241,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL_.jpg",5.1
190,Safe (1995),Thriller,114323,32646.0,http://www.imdb.com/title/tt0114323,"https://images-na.ssl-images-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
191,"Scarlet Letter, The (1995)",Drama|Romance,114345,10533.0,http://www.imdb.com/title/tt0114345,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTg0NzMxMV5BMl5BanBnXkFtZTcwMDc4ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.2
193,Showgirls (1995),Drama,114436,10802.0,http://www.imdb.com/title/tt0114436,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.6
194,Smoke (1995),Comedy|Drama,114478,10149.0,http://www.imdb.com/title/tt0114478,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg",7.4
195,Something to Talk About (1995),Comedy|Drama|Romance,114496,18402.0,http://www.imdb.com/title/tt0114496,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTczNTM1MF5BMl5BanBnXkFtZTcwMDM5MDMyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",5.7
196,Species (1995),Horror|Sci-Fi,114508,9348.0,http://www.imdb.com/title/tt0114508,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNTE0ODUzOF5BMl5BanBnXkFtZTcwNjY5NTk1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,114558,281.0,http://www.imdb.com/title/tt0114558,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ2NTQ0NzgtODUzYy00NThlLWFhNDEtNjhkY2M0M2EwY2ZmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
